document	label
글구 정은아 울나라 쓸어주러 올거면 진짜로 빨리와라온대놓고왜매번안와ㅡㅡ맞짱한번까보자ㅋㅋ미국이 개입해서 역으로 니들쓸어버릴까바 무서워?ㅋㅋㅋ울나라쓸어주러빨리와줘ㅋㅋ이건 말만 동방예의지국이지 동방예의지국이라는 이름으로 철갑을 두른 쓰뤠기가튼 나라는 그냥 없어지는게 낫다ㅋㅋ정치인들두그렇고 심지어 국민들도 애들부터 어른들까지도 문제가많아요ㅋㅋ이런나라는 없어져야되ㅋㅋ니들 힘이 얼마나쎈지도 함보게 와바ㅋㅋ와서 울나라쓸어줘ㅋㅋ니들 핵이 얼마나쎄면 울나라 전체를 쓸어버릴수잇을지 함구경좀해보자ㅋㅋ	0
이래서 강남애들 고위 탈북자인데도 한국당 출마라 당선시킨거지.빨갱이 소리 듣는것보다집값 떨어지는 소리 듣는게 더 싫다는거지.아주 천박한곳이야 천민자본주의 노예 강남애들	1
관상이 바꼈는데	0
여자들 대부분 이병헌 싫어하더라 근데 남자들은 대부분 좋아해ㅗ 꼭 지들이랑 관련 1도 없는 이민정한테 감정이입하는 같잖은 년들ㅋㅋㅋㅋ	1
바다의 바퀴벌레....ㅗㅜㅑ	0
응...버프됐구나...하지만 미포 평q평앞에선 모두 평등하지	0
역사상 전무후무할 롤드컵mvp서폿수고하셨습니다 ㅠ	0
 그 빠순이 존나 많던 동방	1
정말 미안하지만 당신에게 대통령이라는 자리는 너무 과분한것같습니다	1
홍가혜나풀어줘라ㅋㅋㅋ역고소당할까바 구속해놨냐??구라쟁이들아	0
당잠사 상주려고 월화/수목으로 나눈거 티남ㅋㅋㅋㅋ무슨 수지랑 이종석이 최우수ㅋㅋㅋㅋ	1
문의내용보면 아군이 님보고 버러지네 ㅋㅋ 라한거보고 화나서 너 더 버러진데? 이 정도 그림밖에 안나오는데쨋든 님도 잘못했다고 내용에 나와있네	1
강원도 비무장지대에서 남북 공동 동계올림픽 개최 를 위한 국민청원 합시다. 평화통일의 초석이됩니다.	0
주지훈 연기파여	0
결과론적으로이것저것이유를갖다붙이는데판사꼴리는대로인것아닌가?	1
이제 제발 제목낚시 좀 그만!!!	0
세상이 바뀌었는진 아직 모르겠다만 니가 나쁜색히라는 사실은 변하지 않는다.	1
가로로 접어도 상관없어요 잘 번지지 않기도 하고 번진 인주모양이랑 실제로 찍은 인주모양이랑 다르거든요	0
2백 만 원짜리 강연을 1주일에 4회 하고 저 사람 책이 100만 부 팔렸다면 얼추 20억 나옵니다. 물론 생활비니 세금이니 기사에 안 나오는 다른 자택이니 이런 건 따로 계산해야 함. 책 인세와 강연만으로 저걸 벌었다는 건 한 마디로 웃기는 소리임.	0
이래도 대통령의 안보철학이 중요한거임... 잃어버린 10년을 잘 생각해봐. 그때도 받아쳐먹을건 다 받아쳐먹고 도발은 쭉 해왔어	0
나라팔고 고향팔고 친구팔고 자신팔고 머 팔수있는건 다팔아보세요 여러분 그럼 부자돼요 그런데 팔수가 없는게 문제죠	0
산업현장에 적합한 인재를 왜 학문하는 일반대학에서 키워 ?교육에 대해서 잘 모르면 그냥 입 다물고 있지 완전 미친거 아냐? ㅉㅉ	0
트리 귀여운거봐 ㅋㅋㅋㅋ	0
왜 내 꼬추는 13cm임	1
 낫다고하는 애미뒤진 도덕관을 가진댓글을 베댓주작하네	1
병신들아 면연력 최고가 아니고 통계를 못내고있는거지	1
진실은 조만간 밝혀지겠지~	0
이 OOO들은 말만 존나많아	0
가게이름은 기억이 안나고 청과골목에서 쭉 들어가면 바로있던거같았서요	0
전쟁나면 도망가고 숨을거라는 예비군 잘들어!!! 너네들 좋아하는 소녀시대 원더걸스 시크릿 에프엑스 씨스타 등등등!!! 정은돼지 기쁨조되서 하루에 한,두명씩 침실 수발 든다 생각하면 전투력상승되나??? 그보다 너희 가족이고, 너희 나라다. 남에게 맡기지말고 자신이 지켜라. 정말 소중하게 생각한다면..	0
군대	0
정부 깔려면 자기집에 차고 있는 놈만 까라, 자기 집 지을때 조차 주차시설하나나 만들지 않고,정부가 만들어 놓은 자기 집 앞에 있는 소방도로에다 차 세우는 놈들이,,,,화재나면 그제서야 차빼지 화재날것 대비해서자기 집앞 골목길에 차 뺀적있더냐... 골목길 죄다 주차장이고 집 지을 때 주차시설 만들 땅 아까워서 만들지도 않는 이기적인 안전불감증 대한민국 심성	0
위선자 근혜야. 그냥 자폭해 뒈지는 게 최선이다.	1
2명가지고되겠어요? 스나로 저격하면어째 아주 올로감싸야죠 정말 갑자기 북한독재자 손자를 안타까워 하게 될줄이야 제발 프랑스건어디건 안전하게 자유를꿈꾸는 한인간으로써 잘 보호해주길 바랍니다	0
거지양아치dna  어디가겠냐	0
완전 친박 색깔 무조건 무소속 한표 새눌당 꼴보기 싫어 문자도 보내지 마라	1
더나쁜짓 했던 연예인들도 다 티비나와서 난린데 왜 엠씨몽한테만 난리들이지.엠씨몽이 잘햇다는건 아닌데 노래나오면 좋다고 다 듣고 1위하면서 티비나오는꼴은 죽어도못보는건뭔지.이사람한테만 그러지말고 더쓰레기짓하는 연예인들한테나 관심좀 갖길	0
많이 들어본듯	0
태구민이 3년간 강연료 수입과 저서 수입과 그 외 수입이 상당한데 18억? ..그것 밖에 안된단 말이냐?..내가 아는 사람들은 3년 전에 서울역 근처와 신촌 부근 대출받아 분양가 7억에 부양 받았는데 지금 19억이다..아현동 부근에 투자한 사람들 앉아서 12억 벌었다..강남은 10어대가 30억대가 되였다..그런데 태구민처럼 특별한 사람이 18억 벌겐 많이 번거냐?..태구민처럼 유명인 연예인 수입을 알면 바로 죽겠다..	1
너희는 늙어봤냐 나는 젊어봤다 ㅎㅎ 속자말고. 박근혜로가자 ㅎㅎ	0
댓글 쓰려다가 댓글보니 전부 나랑 같은 생각이라 안쓸란다. 기자야 딴직업 알아봐라.	0
수영장 파티 조이 괜찮나요?	0
일본인인줄 알고 진짜 따로 찾아볼 정도였네요 연기 매우 인상깊었어요!	0
이새끼들은 대체 한달에 몇번씩 터지는거냐 ㅋㅋㅋ	1
오리좌 ㅋㅋ	0
나은이 ㅋ	0
돌아오면 받아들일수 있다..어서 함정에서 빠져나와라	0
azx12541	0
음주에 사람 치고 도망이면 뺑소니...거기다가 과거 음주운전 이력까지....그런데 집유....대단하다....이 정도면 판사랑 아는 사이 아니냐????	0
로맨스 드라마 보는 주 시청계층이 여성인데 어리고 예쁜여자랑 다 늙은 아저씨 데려다 놓으면 참 잘도 설레겠다...	0
이런 놈이 국회에 들어간다니...삶은 돼지대가리가 웃다가 자빠질 노릇이다.해외토픽감이다.	1
표절 안됩니다ㅋㅋ	0
근데 이 여자 전라도 광주사람임	1
밝은 모습 보기 좋네요 뒤에서 조용히 지지합니다.	0
이게 다 박통때문이다!!!	0
이러니가 민주당이 날라다니는거야. 남들 돈버는거 배아픈놈들이 부자세금털어서 자기들한테 주는거 환장하거든.	0
잘했다 정말ㅡ 또 휘둘리는줄	0
코신영 쇼챔이나 하라고 ㅋㅋㅋㅋㅋㅋㅋㅋ	0
주식 막 올라가네..앗싸!	0
발기부전 냉동자지 에 	1
뇌가 없나보다 역시 아베 엄지척	0
고3점심..	0
상상섹스견ㅎㅇ - dc App	1
적절치 않는 말만 하시네요...국민은 안중에도 없는 정부...	0
또라이 새끼들 니넨 지금 외계인이랑 접선하는 나라에게 까부는거야	1
진심축하요	0
우리는 박정희 생일잔치 안하나? 해야되는거 아냐?	0
김부자의 목을따서 삼대세습 종결짓쟝 ㅋㅋ	0
결과는 떠나 지난 대선이나 총선때보단 사람이 많은건 사실이고 젊은이들이 많이 보인다는 점!!!! 나도 1시간동안 줄서서 투표함에 골~~인!!	0
보수들 착각하는게	0
자원봉사 갈려고해도 전라도라 망설여진다...구호품도 도난당한다면서?	0
진짜 북한공작원 있나보네 ㅋㅋ 박대통령이 저런 발언이 오히려 북한의 도발을 더욱더 억제할 수 있다는걸 왜 모르냐. 국민의정부 참여 정부땐 대화를 그렇게 해도 연평해전 일으킨건 머냐 ㅋㅋ 북한은 쌔게 다루나 살살 다루나 기어오를는건 매 한가지다 오히려 삥 뜯겨서 군량미 되는것보다 낫지 ㅉㅉ	0
북괴야 연평도 인천말고 서울에 포한방은 쏴야 되~ 형아말들어~그래가지고어디 관심이나 가져주겠냐북괴야 연평도 인천말고 서울에 포한방은 쏴야 되~ 형아말들어~그래가지고어디 관심이나 가져주겠냐북괴야 연평도 인천말고 서울에 포한방은 쏴야 되~ 형아말들어~그래가지고어디 관심이나 가져주겠냐북괴야 연평도 인천말고 서울에 포한방은 쏴야 되~ 형아말들어~그래가지고어디 관심이나 가져주겠냐북괴야 연평도 인천말고 서울에 포한방은 쏴야 되~ 형아말들어~그래가지고어디 관심이나 가져주겠냐북괴야 연평도 인천말고 서울에 포한방은 쏴야 되~ 형아말들어~그래가지고어	0
그리고 트페q깡딜 늘리고 계수줄인거지 그게 뭔 좆같은 비유임ㅋㅋㅋ 비유 존나못한다ㅉㅉ	1
까곳싶은 래퍼 있으면 그새끼 실명이나 적고 까던가	1
관행을 지 애비때 부터 죽~ 이어왔기 때문에 재준이도 있어야하고 기춘이도 있어야 하고 지역감정도 있어야 하고 사고가 나도 국민 스스로 책임져야 하고 그런데 최근 정책중 규제를 푸는 정책은 어찌 되가나. 이거 계속 사고 나라고 조장하는 것은 아니겠지. 어! 그럼 대안이 없어지는데...	1
예쁜여자는 대화만으로도 사람을 기분좋게 하는구나	0
분향소에서 유족들 만났을 때 사과만 했어도 ㅉㅉ 박근혜는 마지막 기회마저 날려버렸다	0
이 영화가 노잼이라 하는인간들은 감정이 없나..뭘더 바라는지..불만이면 직접 영화 만들어 보든지..	1
키보드워리어는 아니구나. 	0
게휘한랩ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
국정원은 장민호씨가북한에서조국통일상을,이정훈(43ㆍ구속) 손정목(42ㆍ구속)씨가민족통일상을 받았다고 파악했다ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ조국통일상은 고 문익환 목사와 임수경씨가,ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ민족통일상은 고정간첩이었던 김낙중 전 민중당 대표가 받았다.북한 입장에서공로가 있는사람에게주는두 상을받는 것은간첩 혐의를뒷받침하는 증거이다. 국정원은 북한공작원이 장씨에게 보낸 “이정훈, 손정목씨가 수상자로 결정됐으니 중국에서접선하자”는 이메일을 증거로 잡고 있다.	0
옛날에 빛의 마법사여서 w 맞으면 투명화시키는 기능 넣으려다가 말았다고 했는데 요즘 세나 생각하면 넣어도 괜찮을듯?	0
유고가 옛날엔 축구 강국이었는데 왜 지금은 쪽도 못쓰는거냐?	0
에라이 여자 댓글 4프로??? 이지랄하면서 남녀평둥 염병ㅎ하지말고 니들도 대접받으려면 좀 국방에 관심좀 가져라 군대보내버리기전에	1
진짜 창피하다 ㅋㅋㅋ 서양인들이 동양인은다 저렇게 ugly한줄 알듯;;	1
하나뿐인 정상 고래엄마	0
저 30프로에	0
진짜 미친거 아닌가?음주운전에 행인 치고 그냥 지나침 뺑소닌데..이건완전 살인행위..근데 도대체 어떤 인간이기에 집행유예..무슨 반성같은 개소리를.	1
정은이 나랑 롱전 삭빵뜨자ㄱㄱ	0
솔지 그러면 일본축구 선수 혼다처럼 안구돌출되는거임??	0
문재앙 정권 이번엔 또 뭘 숨기려고?	1
숯 총각입니다. 전쟁나기전에 떼야하나요?반드시 떼야한다 찬성. 그냥 살던대로 살면 댓글. 전...그게.. 어떤느낌인지 궁금합니다.친구가 삶의 많은 부분을 놓치고있다던데 ...	0
그동안 유가족 입장생각해서 말을 안하고 참았는데...오히려...유가족들 보다...이제는 정부에 더 동정심이 생긴다...유가족들 해도 해도 너무한다..자기네들은 잘못없나?이번 유족들은 너무 감정적이어서 싫다...수학여행 허락한것도 자기네들이고..단체 여행이면 학교에 적극 건의해서 안전점검 한번 정도 해봤어야지..답사하러 비행기 타고 제주도 갔다는데...이것부터 잘못된것 아닌가? 무조건 전부다 정부탓인가...너무 그렇게 오바하면 있던 동정심도 사라진다.적당히 해라~진짜 너무하네~	0
비정상적으로 박통 물러나게하는 방법을 찾아라 .나라 다 말어먹게 생겼다	0
그래서 이제 앞으로 뭘 하실거죠....?	0
공권력을 마비 시킨 사건을 민주화운동이라며 포상금을 주었다. 하여 공무원들도 스스로 무능하여 공권력을 마비시켜 많은 사람 수장시켰으면 민주화 유공차라꼬 표창이라도 해야 맞는거 아닌가??	0
ㄹㅇ퀸친만한 그룹이 없네	0
니들 배리나 폰에 저장하고 다니냐	0
반전매력무대ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
뭐 예상한 스토리 아냐? 지들 국익을 위해..	0
지랄하고~자빠졌네~	1
이젠 알바들 투입하나보다..... ㅉㅉㅉㅉ	0
아니 씨발놈아 여기가 니네 갤러리야? 우리끼리 검색해서 조용히 놀겟다는데 왜지랄이야 병신이 - dc App	1
삭제된 코멘트입니다.	0
아 몰랑 ㅋㅋㅋㅋㅋ ㅋㅋ	0
근데 남자가 억지로 남자의 후장에 삽입이 가능함?그게 힘으로 제압했다 해도 괄약근 ?n 힘주고 있어도 삽입이 되려나. 여자랑 다를듯 한데	1
쌩얼론 과연 자신만만하게찍을수있을까	1
해경도 할만큼 한거라고 편들면서 불쌍한 유가족들을 오히려 매도하고 욕하는 것들은 대통령 위하는 사람들인척 하는 엑스맨이라고 생각함. 일부러 대통령 욕먹이려고 그러는거 아니면 미친거라고 본다.	0
평양시강남구 따로독립해라 돈벌레들아	1
안철수처럼 그렇게 사람이 오락가락해서는 아무 것도 못 한다. 정권교체를 해야 지가 원하는 새 정치를 해 볼텐데 지가 나서서 정권교체를 가로막고 있으니 이런 멍청한 자가당착이 또 없다. 뭐가 우선인지를 몰라. 현실을 알면서도 지 고집 부리느라 현실을 외면하는 건 지금 대통령이나 똑같아도 너무 똑같다.	0
댓글만 여론인줄 알고 있구나..삼삼오오만나면 선동질하는 언론사 지나친유족들 안좋게본다. 대통령 불쌍하단다	0
얼굴 큰 아재가 미인을 얻었네 부자냐	1
제 버릇 개 못준다는 우리의 속담이 딱 생각난다	0
북한애들 짜증나겠다 몇십년째 같은 래퍼토리냐구	0
베댓들이 장문이네 ㅋㅋ	0
그냥 울나라가 죽자시방ㅋㅋ빨갱이들아 그냥 우리가 죽어주께 멸망시켜주라ㅋㅋㅋㅋㅋ어차피 울나라는 안되ㅋㅋ정치인들부터 비리에다가 지들 이익만챙기고 솔직히 대통령마다 울나라가 잘된적도 없고ㅋㅋ뭐 박정희때인가?아누군지모르겟다..ㅠ암튼 누구때문에 옜날보단 지금 잘살고 잇긴하지만ㅋㅋ이게뭐 솔직히 잘사는거라곤할수없지ㅋㅋ울나라는 인간들이 지들생각만하고 지들이익만 챙기려고하는 이기주의국가야ㅋ아니글구 울나라는 왜 북한이 이럴거 대비해서 한번도 군사훈련 가튼거안해?ㅋㅋ남자들 군대만보내놓으면 끝?ㅋㅋ민방위?ㅋㅋㅋㅋ하..좀할거면 체계적으로 군사력강화좀시키자	0
